code,pick_id,bracket_json,ranking_json,score_json,created_at
7IQLV,278ca83b-6ebc-4c56-b23a-a4d2b8362cf3,"[[{""a"":{""entry"":""Jimmy"",""win"":null},""b"":{""entry"":""Zach"",""win"":null},""pick"":""a""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Dan"",""win"":null},""pick"":""b""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Scott"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Andrew"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Jake Larsen"",""win"":null},""b"":{""entry"":""Matt"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Will Hardy"",""win"":null},""b"":{""entry"":""Austin"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Chris"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Josh Kurksy"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Ellis Weiner"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Holland"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Will Gooner"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Citizen Toxie (Sean)"",""win"":null},""b"":{""entry"":""Denver"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Lorrin"",""win"":null},""b"":{""entry"":""Hank"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Zack"",""win"":null},""b"":{""entry"":""Allen"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Austin Brown"",""win"":null},""b"":{""entry"":""Vic"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Nick"",""win"":null},""b"":{""entry"":""Saghian"",""win"":null},""pick"":""b""}],[{""a"":{""entry"":""Jimmy"",""pick"":null},""b"":{""entry"":""Dan"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Scott"",""pick"":null},""b"":{""entry"":""Andrew"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Matt"",""pick"":null},""b"":{""entry"":""Austin"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Chris"",""pick"":null},""b"":{""entry"":""Josh Kurksy"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Ellis Weiner"",""pick"":null},""b"":{""entry"":""Holland"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Will Gooner"",""pick"":null},""b"":{""entry"":""Citizen Toxie (Sean)"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Lorrin"",""pick"":null},""b"":{""entry"":""Zack"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Austin Brown"",""pick"":null},""b"":{""entry"":""Saghian"",""pick"":null},""pick"":""b""}],[{""a"":{""entry"":""Dan"",""pick"":null},""b"":{""entry"":""Andrew"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Austin"",""pick"":null},""b"":{""entry"":""Josh Kurksy"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Holland"",""pick"":null},""b"":{""entry"":""Citizen Toxie (Sean)"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Zack"",""pick"":null},""b"":{""entry"":""Saghian"",""pick"":null},""pick"":""b""}],[{""a"":{""entry"":""Dan"",""pick"":null},""b"":{""entry"":""Austin"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Citizen Toxie (Sean)"",""pick"":null},""b"":{""entry"":""Saghian"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Dan"",""pick"":null},""b"":{""entry"":""Citizen Toxie (Sean)"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Dan"",""pick"":null},""pick"":null}]]","[""Dan"",""Citizen Toxie (Sean)"",""Austin"",""Saghian"",""Andrew"",""Josh Kurksy"",""Holland"",""Zack"",""Jimmy"",""Scott"",""Matt"",""Chris"",""Ellis Weiner"",""Will Gooner"",""Lorrin"",""Austin Brown"",""Zach"",""Jake Larsen"",""Will Hardy"",""Denver"",""Hank"",""Allen"",""Vic"",""Nick""]","{""Jimmy"":2,""Zach"":1,""Dan"":32,""Scott"":2,""Andrew"":4,""Jake Larsen"":1,""Matt"":2,""Will Hardy"":1,""Austin"":8,""Chris"":2,""Josh Kurksy"":4,""Ellis Weiner"":2,""Holland"":4,""Will Gooner"":2,""Citizen Toxie (Sean)"":16,""Denver"":1,""Lorrin"":2,""Hank"":1,""Zack"":4,""Allen"":1,""Austin Brown"":2,""Vic"":1,""Nick"":1,""Saghian"":8}",11/12/2025 9:09:37
7IQLV,31599eab-7fe3-4fa9-8697-24cb00133fcf,"[[{""a"":{""entry"":""Jimmy"",""win"":null},""b"":{""entry"":""Zach"",""win"":null},""pick"":""a""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Dan"",""win"":null},""pick"":""b""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Scott"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Andrew"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Jake Larsen"",""win"":null},""b"":{""entry"":""Matt"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Will Hardy"",""win"":null},""b"":{""entry"":""Austin"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Chris"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Josh Kurksy"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Ellis Weiner"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Holland"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Will Gooner"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Citizen Toxie (Sean)"",""win"":null},""b"":{""entry"":""Denver"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Lorrin"",""win"":null},""b"":{""entry"":""Hank"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Zack"",""win"":null},""b"":{""entry"":""Allen"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Austin Brown"",""win"":null},""b"":{""entry"":""Vic"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Nick"",""win"":null},""b"":{""entry"":""Saghian"",""win"":null},""pick"":""b""}],[{""a"":{""entry"":""Jimmy"",""pick"":null},""b"":{""entry"":""Dan"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Scott"",""pick"":null},""b"":{""entry"":""Andrew"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Matt"",""pick"":null},""b"":{""entry"":""Austin"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Chris"",""pick"":null},""b"":{""entry"":""Josh Kurksy"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Ellis Weiner"",""pick"":null},""b"":{""entry"":""Holland"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Will Gooner"",""pick"":null},""b"":{""entry"":""Citizen Toxie (Sean)"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Lorrin"",""pick"":null},""b"":{""entry"":""Allen"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Austin Brown"",""pick"":null},""b"":{""entry"":""Saghian"",""pick"":null},""pick"":""b""}],[{""a"":{""entry"":""Jimmy"",""pick"":null},""b"":{""entry"":""Andrew"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Austin"",""pick"":null},""b"":{""entry"":""Chris"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Ellis Weiner"",""pick"":null},""b"":{""entry"":""Citizen Toxie (Sean)"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Allen"",""pick"":null},""b"":{""entry"":""Saghian"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Jimmy"",""pick"":null},""b"":{""entry"":""Austin"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Citizen Toxie (Sean)"",""pick"":null},""b"":{""entry"":""Allen"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Jimmy"",""pick"":null},""b"":{""entry"":""Citizen Toxie (Sean)"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Jimmy"",""pick"":null},""pick"":null}]]","[""Jimmy"",""Citizen Toxie (Sean)"",""Austin"",""Allen"",""Andrew"",""Chris"",""Ellis Weiner"",""Saghian"",""Dan"",""Scott"",""Matt"",""Josh Kurksy"",""Holland"",""Will Gooner"",""Lorrin"",""Austin Brown"",""Zach"",""Jake Larsen"",""Will Hardy"",""Denver"",""Hank"",""Zack"",""Vic"",""Nick""]","{""Jimmy"":32,""Zach"":1,""Dan"":2,""Scott"":2,""Andrew"":4,""Jake Larsen"":1,""Matt"":2,""Will Hardy"":1,""Austin"":8,""Chris"":4,""Josh Kurksy"":2,""Ellis Weiner"":4,""Holland"":2,""Will Gooner"":2,""Citizen Toxie (Sean)"":16,""Denver"":1,""Lorrin"":2,""Hank"":1,""Zack"":1,""Allen"":8,""Austin Brown"":2,""Vic"":1,""Nick"":1,""Saghian"":4}",11/12/2025 9:15:46
7IQLV,b9e64139-2217-49d1-81b7-df7ea749e5e6,"[[{""a"":{""entry"":""Jimmy"",""win"":null},""b"":{""entry"":""Zach"",""win"":null},""pick"":""a""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Dan"",""win"":null},""pick"":""b""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Scott"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Andrew"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Jake Larsen"",""win"":null},""b"":{""entry"":""Matt"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Will Hardy"",""win"":null},""b"":{""entry"":""Austin"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Chris"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Josh Kurksy"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Ellis Weiner"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Holland"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Will Gooner"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Citizen Toxie (Sean)"",""win"":null},""b"":{""entry"":""Denver"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Lorrin"",""win"":null},""b"":{""entry"":""Hank"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Zack"",""win"":null},""b"":{""entry"":""Allen"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Austin Brown"",""win"":null},""b"":{""entry"":""Vic"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Nick"",""win"":null},""b"":{""entry"":""Saghian"",""win"":null},""pick"":""b""}],[{""a"":{""entry"":""Jimmy"",""pick"":null},""b"":{""entry"":""Dan"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Scott"",""pick"":null},""b"":{""entry"":""Andrew"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Matt"",""pick"":null},""b"":{""entry"":""Austin"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Chris"",""pick"":null},""b"":{""entry"":""Josh Kurksy"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Ellis Weiner"",""pick"":null},""b"":{""entry"":""Holland"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Will Gooner"",""pick"":null},""b"":{""entry"":""Denver"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Lorrin"",""pick"":null},""b"":{""entry"":""Allen"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Austin Brown"",""pick"":null},""b"":{""entry"":""Saghian"",""pick"":null},""pick"":""b""}],[{""a"":{""entry"":""Dan"",""pick"":null},""b"":{""entry"":""Andrew"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Austin"",""pick"":null},""b"":{""entry"":""Josh Kurksy"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Holland"",""pick"":null},""b"":{""entry"":""Denver"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Allen"",""pick"":null},""b"":{""entry"":""Saghian"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Dan"",""pick"":null},""b"":{""entry"":""Austin"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Denver"",""pick"":null},""b"":{""entry"":""Allen"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Austin"",""pick"":null},""b"":{""entry"":""Denver"",""pick"":null},""pick"":""b""}],[{""a"":{""entry"":""Denver"",""pick"":null},""pick"":null}]]","[""Denver"",""Austin"",""Dan"",""Allen"",""Andrew"",""Josh Kurksy"",""Holland"",""Saghian"",""Jimmy"",""Scott"",""Matt"",""Chris"",""Ellis Weiner"",""Will Gooner"",""Lorrin"",""Austin Brown"",""Zach"",""Jake Larsen"",""Will Hardy"",""Citizen Toxie (Sean)"",""Hank"",""Zack"",""Vic"",""Nick""]","{""Jimmy"":2,""Zach"":1,""Dan"":8,""Scott"":2,""Andrew"":4,""Jake Larsen"":1,""Matt"":2,""Will Hardy"":1,""Austin"":16,""Chris"":2,""Josh Kurksy"":4,""Ellis Weiner"":2,""Holland"":4,""Will Gooner"":2,""Citizen Toxie (Sean)"":1,""Denver"":32,""Lorrin"":2,""Hank"":1,""Zack"":1,""Allen"":8,""Austin Brown"":2,""Vic"":1,""Nick"":1,""Saghian"":4}",11/12/2025 9:27:50
7IQLV,d9423851-f880-4b50-8cd2-0c970e94e1fe,"[[{""a"":{""entry"":""Jimmy"",""win"":null},""b"":{""entry"":""Zach"",""win"":null},""pick"":""a""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Dan"",""win"":null},""pick"":""b""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Scott"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Andrew"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Jake Larsen"",""win"":null},""b"":{""entry"":""Matt"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Will Hardy"",""win"":null},""b"":{""entry"":""Austin"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Chris"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Josh Kurksy"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Ellis Weiner"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Holland"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Will Gooner"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Citizen Toxie (Sean)"",""win"":null},""b"":{""entry"":""Denver"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Lorrin"",""win"":null},""b"":{""entry"":""Hank"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Zack"",""win"":null},""b"":{""entry"":""Allen"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Austin Brown"",""win"":null},""b"":{""entry"":""Vic"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Nick"",""win"":null},""b"":{""entry"":""Saghian"",""win"":null},""pick"":""a""}],[{""a"":{""entry"":""Jimmy"",""pick"":null},""b"":{""entry"":""Dan"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Scott"",""pick"":null},""b"":{""entry"":""Andrew"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Matt"",""pick"":null},""b"":{""entry"":""Austin"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Chris"",""pick"":null},""b"":{""entry"":""Josh Kurksy"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Ellis Weiner"",""pick"":null},""b"":{""entry"":""Holland"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Will Gooner"",""pick"":null},""b"":{""entry"":""Citizen Toxie (Sean)"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Lorrin"",""pick"":null},""b"":{""entry"":""Zack"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Austin Brown"",""pick"":null},""b"":{""entry"":""Nick"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Jimmy"",""pick"":null},""b"":{""entry"":""Andrew"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Austin"",""pick"":null},""b"":{""entry"":""Chris"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Holland"",""pick"":null},""b"":{""entry"":""Citizen Toxie (Sean)"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Lorrin"",""pick"":null},""b"":{""entry"":""Austin Brown"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Andrew"",""pick"":null},""b"":{""entry"":""Austin"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Citizen Toxie (Sean)"",""pick"":null},""b"":{""entry"":""Lorrin"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Andrew"",""pick"":null},""b"":{""entry"":""Citizen Toxie (Sean)"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Andrew"",""pick"":null},""pick"":null}]]","[""Andrew"",""Citizen Toxie (Sean)"",""Austin"",""Lorrin"",""Jimmy"",""Chris"",""Holland"",""Austin Brown"",""Dan"",""Scott"",""Matt"",""Josh Kurksy"",""Ellis Weiner"",""Will Gooner"",""Zack"",""Nick"",""Zach"",""Jake Larsen"",""Will Hardy"",""Denver"",""Hank"",""Allen"",""Vic"",""Saghian""]","{""Jimmy"":4,""Zach"":1,""Dan"":2,""Scott"":2,""Andrew"":32,""Jake Larsen"":1,""Matt"":2,""Will Hardy"":1,""Austin"":8,""Chris"":4,""Josh Kurksy"":2,""Ellis Weiner"":2,""Holland"":4,""Will Gooner"":2,""Citizen Toxie (Sean)"":16,""Denver"":1,""Lorrin"":8,""Hank"":1,""Zack"":2,""Allen"":1,""Austin Brown"":4,""Vic"":1,""Nick"":2,""Saghian"":1}",11/12/2025 9:36:28
7IQLV,b7cb43a3-8ec3-4b8e-9553-e4d501d80489,"[[{""a"":{""entry"":""Jimmy"",""win"":null},""b"":{""entry"":""Zach"",""win"":null},""pick"":""a""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Dan"",""win"":null},""pick"":""b""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Scott"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Andrew"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Jake Larsen"",""win"":null},""b"":{""entry"":""Matt"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Will Hardy"",""win"":null},""b"":{""entry"":""Austin"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Chris"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Josh Kurksy"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Ellis Weiner"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Holland"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Will Gooner"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Citizen Toxie (Sean)"",""win"":null},""b"":{""entry"":""Denver"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Lorrin"",""win"":null},""b"":{""entry"":""Hank"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Zack"",""win"":null},""b"":{""entry"":""Allen"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Austin Brown"",""win"":null},""b"":{""entry"":""Vic"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Nick"",""win"":null},""b"":{""entry"":""Saghian"",""win"":null},""pick"":""a""}],[{""a"":{""entry"":""Jimmy"",""pick"":null},""b"":{""entry"":""Dan"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Scott"",""pick"":null},""b"":{""entry"":""Andrew"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Matt"",""pick"":null},""b"":{""entry"":""Austin"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Chris"",""pick"":null},""b"":{""entry"":""Josh Kurksy"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Ellis Weiner"",""pick"":null},""b"":{""entry"":""Holland"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Will Gooner"",""pick"":null},""b"":{""entry"":""Denver"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Lorrin"",""pick"":null},""b"":{""entry"":""Allen"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Austin Brown"",""pick"":null},""b"":{""entry"":""Nick"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Dan"",""pick"":null},""b"":{""entry"":""Andrew"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Austin"",""pick"":null},""b"":{""entry"":""Chris"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Holland"",""pick"":null},""b"":{""entry"":""Denver"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Lorrin"",""pick"":null},""b"":{""entry"":""Austin Brown"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Dan"",""pick"":null},""b"":{""entry"":""Austin"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Denver"",""pick"":null},""b"":{""entry"":""Lorrin"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Dan"",""pick"":null},""b"":{""entry"":""Denver"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Dan"",""pick"":null},""pick"":null}]]","[""Dan"",""Denver"",""Austin"",""Lorrin"",""Andrew"",""Chris"",""Holland"",""Austin Brown"",""Jimmy"",""Scott"",""Matt"",""Josh Kurksy"",""Ellis Weiner"",""Will Gooner"",""Allen"",""Nick"",""Zach"",""Jake Larsen"",""Will Hardy"",""Citizen Toxie (Sean)"",""Hank"",""Zack"",""Vic"",""Saghian""]","{""Jimmy"":2,""Zach"":1,""Dan"":32,""Scott"":2,""Andrew"":4,""Jake Larsen"":1,""Matt"":2,""Will Hardy"":1,""Austin"":8,""Chris"":4,""Josh Kurksy"":2,""Ellis Weiner"":2,""Holland"":4,""Will Gooner"":2,""Citizen Toxie (Sean)"":1,""Denver"":16,""Lorrin"":8,""Hank"":1,""Zack"":1,""Allen"":2,""Austin Brown"":4,""Vic"":1,""Nick"":2,""Saghian"":1}",11/12/2025 9:51:37
7IQLV,24938c07-bae9-4abd-bc3b-a5da8c4ecabb,"[[{""a"":{""entry"":""Jimmy"",""win"":null},""b"":{""entry"":""Zach"",""win"":null},""pick"":""a""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Dan"",""win"":null},""pick"":""b""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Scott"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Andrew"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Jake Larsen"",""win"":null},""b"":{""entry"":""Matt"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Will Hardy"",""win"":null},""b"":{""entry"":""Austin"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Chris"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":null,""win"":null},""b"":{""entry"":""Josh Kurksy"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Ellis Weiner"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Holland"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Will Gooner"",""win"":null},""b"":{""entry"":null,""win"":null},""pick"":""a""},{""a"":{""entry"":""Citizen Toxie (Sean)"",""win"":null},""b"":{""entry"":""Denver"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Lorrin"",""win"":null},""b"":{""entry"":""Hank"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Zack"",""win"":null},""b"":{""entry"":""Allen"",""win"":null},""pick"":""b""},{""a"":{""entry"":""Austin Brown"",""win"":null},""b"":{""entry"":""Vic"",""win"":null},""pick"":""a""},{""a"":{""entry"":""Nick"",""win"":null},""b"":{""entry"":""Saghian"",""win"":null},""pick"":""b""}],[{""a"":{""entry"":""Jimmy"",""pick"":null},""b"":{""entry"":""Dan"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Scott"",""pick"":null},""b"":{""entry"":""Andrew"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Matt"",""pick"":null},""b"":{""entry"":""Austin"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Chris"",""pick"":null},""b"":{""entry"":""Josh Kurksy"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Ellis Weiner"",""pick"":null},""b"":{""entry"":""Holland"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Will Gooner"",""pick"":null},""b"":{""entry"":""Denver"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Hank"",""pick"":null},""b"":{""entry"":""Allen"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Austin Brown"",""pick"":null},""b"":{""entry"":""Saghian"",""pick"":null},""pick"":""b""}],[{""a"":{""entry"":""Dan"",""pick"":null},""b"":{""entry"":""Andrew"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Austin"",""pick"":null},""b"":{""entry"":""Josh Kurksy"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Holland"",""pick"":null},""b"":{""entry"":""Denver"",""pick"":null},""pick"":""b""},{""a"":{""entry"":""Hank"",""pick"":null},""b"":{""entry"":""Saghian"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Dan"",""pick"":null},""b"":{""entry"":""Austin"",""pick"":null},""pick"":""a""},{""a"":{""entry"":""Denver"",""pick"":null},""b"":{""entry"":""Hank"",""pick"":null},""pick"":""a""}],[{""a"":{""entry"":""Dan"",""pick"":null},""b"":{""entry"":""Denver"",""pick"":null},""pick"":""b""}],[{""a"":{""entry"":""Denver"",""pick"":null},""pick"":null}]]","[""Denver"",""Dan"",""Austin"",""Hank"",""Andrew"",""Josh Kurksy"",""Holland"",""Saghian"",""Jimmy"",""Scott"",""Matt"",""Chris"",""Ellis Weiner"",""Will Gooner"",""Allen"",""Austin Brown"",""Zach"",""Jake Larsen"",""Will Hardy"",""Citizen Toxie (Sean)"",""Lorrin"",""Zack"",""Vic"",""Nick""]","{""Jimmy"":2,""Zach"":1,""Dan"":16,""Scott"":2,""Andrew"":4,""Jake Larsen"":1,""Matt"":2,""Will Hardy"":1,""Austin"":8,""Chris"":2,""Josh Kurksy"":4,""Ellis Weiner"":2,""Holland"":4,""Will Gooner"":2,""Citizen Toxie (Sean)"":1,""Denver"":32,""Lorrin"":1,""Hank"":8,""Zack"":1,""Allen"":2,""Austin Brown"":2,""Vic"":1,""Nick"":1,""Saghian"":4}",11/12/2025 10:10:59
